scraping_time,website_id,main_website_url,product_link,product_title,old_price,new_price,price,brand,product_code,images
2020-12-17 00:06:29.057701,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/galotses/frozen-fz30873_p-2527626.aspx?Org=2527623,Frozen FZ30873,,,,Frozen,Frozen FZ30873,https://www.myshoe.gr/Images/Products/Normal/2520000/2527626.jpg
2020-12-17 00:06:30.753503,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/athlhtika/basket/nike-court-borough-mid-2-cq4026-001_p-2693934.aspx?Org=2693935,Nike Court Borough Mid 2 CQ4026-001,,54.9,54.9,Nike,Nike Court Borough Mid 2 CQ4026-001,https://www.myshoe.gr/Images/Products/Normal/2690000/2693934.jpg
2020-12-17 00:06:38.707853,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/galotses/meridian-5671966_p-2527528.aspx?Org=2527527,Meridian 5671966,36.9,18.45,18.45,Meridian,Meridian 5671966,https://www.myshoe.gr/Images/Products/Normal/2520000/2527528.jpg
2020-12-17 00:06:42.286250,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/goves/dress/guess-gavi3-decollete-fl7ga3fal08-brocr_p-2676557.aspx?Org=2676553,Guess Gavi3/Decollete FL7GA3FAL08-BROCR,135.0,115.9,115.9,Guess,Guess Gavi3/Decollete FL7GA3FAL08-BROCR,https://www.myshoe.gr/Images/Products/Normal/2670000/2676557.jpg
2020-12-17 00:06:53.831331,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/galotses/bitter-_-sweet-23233-2-_p-927620.aspx?Org=927618,Bitter & Sweet 23233-2.,37.9,14.0,14.0,Bitter & Sweet,Bitter & Sweet 23233-2.,https://www.myshoe.gr/Images/Products/Normal/920000/927620.jpg
2020-12-17 00:06:58.626416,246,https://www.myshoe.gr/,https://www.myshoe.gr/andrika/sneakers/low-cut/superga-2750-suelngcotu-s111e6w-005_p-2677030.aspx?Org=2677027,Superga 2750-Suelngcotu S111E6W-005,69.9,57.9,57.9,Superga,Superga 2750-Suelngcotu S111E6W-005,https://www.myshoe.gr/Images/Products/Normal/2670000/2677030.jpg
2020-12-17 00:06:58.714408,246,https://www.myshoe.gr/,https://www.myshoe.gr/gynaikeia/mpotakia/casual/superga-2341-alpina-nappaleau-s41188w-900_p-2677066.aspx?Org=2677065,Superga 2341-Alpina Nappaleau S41188W-900,99.9,82.9,82.9,Superga,Superga 2341-Alpina Nappaleau S41188W-900,https://www.myshoe.gr/Images/Products/Normal/2670000/2677066.jpg
2020-12-17 00:07:34.645197,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/mpalarines/meridian-709001519_p-2610878.aspx?Org=2610879,Meridian 709001519,41.9,20.9,20.9,Meridian,Meridian 709001519,https://www.myshoe.gr/Images/Products/Normal/2610000/2610878.jpg
2020-12-17 00:08:01.553974,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/mpotes/adidas-rapidasnow-btw-i-ah2607_p-2129944.aspx?Org=2129936,adidas Rapidasnow Btw I AH2607,50.9,33.1,33.1,adidas Sport Performance,adidas Rapidasnow Btw I AH2607,https://www.myshoe.gr/Images/Products/Normal/2120000/2129944.jpg
2020-12-17 00:08:01.713971,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/sneakers/reebok-royal-complete-cln-2-0-fw8484_p-2691598.aspx?Org=2691597,Reebok Royal Complete Cln 2.0 FW8484,,34.9,34.9,Reebok Sport,Reebok Royal Complete Cln 2.0 FW8484,https://www.myshoe.gr/Images/Products/Normal/2690000/2691598.jpg
2020-12-17 00:08:02.815537,246,https://www.myshoe.gr/,https://www.myshoe.gr/paidika/mpotes/lulu-mia-ll110034s_p-2115076.aspx?Org=2115075,Lulu Mia LL110034S,57.9,29.0,29.0,Lulu,Lulu Mia LL110034S,https://www.myshoe.gr/Images/Products/Normal/2110000/2115076.jpg
